client_id,client_reliability_label,transaction_id,contract_id,transaction_date,payment_amt,year,month,day,weekday,entity_year_established,client_reliability,count,days_elapsed
867,perfectClient,306071,18984,39412323747,27539.879999999997,52456,172,296,100,52000,26.0,26,350.0
868,perfectClient,136845,8784,9179009651,24016.7,12108,38,82,20,12024,6.0,6,29.0
869,perfectClient,84975,5152,21111516028,20125.0,28240,116,188,50,28098,14.0,14,184.0
870,detrimentalClient,103429,2784,12136003802,13324.99,16141,47,129,12,16056,7.111111111111111,8,301.0
871,detrimentalClient,513862,28528,60692146734,17075.0,80704,252,618,138,80280,30.76923076923077,40,350.0
872,perfectClient,515640,30266,48690167645,66786.72,64568,202,306,88,64224,32.0,32,281.0
873,perfectClient,187491,11870,15253176326,27883.36,20180,42,266,24,20140,10.0,10,92.0
874,detrimentalClient,67741,9639,25580503601,25133.379999999997,34290,138,208,65,34204,9.96551724137931,17,223.0
875,perfectClient,266233,16920,27362975558,17883.239999999998,36318,114,414,48,36288,18.0,18,216.0
876,detrimentalClient,80691,4875,22604666683,3834.1200000000003,30255,143,242,44,30090,11.842105263157896,15,148.0
877,perfectClient,92996,6132,6121182904,11116.619999999999,8072,26,56,16,8068,4.0,4,4.0
878,perfectClient,330607,19896,39442225436,53512.44,52456,178,464,96,52364,26.0,26,347.0
879,perfectClient,292357,17748,27395987478,9016.68,36320,104,372,66,36288,18.0,18,212.0
880,perfectClient,288926,17988,42386860751,5688.22,56488,188,696,92,56392,28.0,28,351.0
881,perfectClient,8506,620,6007480522,2753.32,8068,30,78,16,7996,4.0,4,32.0
882,perfectClient,50819,3266,3064738574,40099.96,4036,14,46,0,4010,2.0,2,0.0
883,perfectClient,334905,19394,45444687304,11891.66,60524,202,662,110,60000,30.0,30,381.0
884,perfectClient,376864,23968,48502168526,99873.28,64562,208,138,110,64192,32.0,32,370.0
885,detrimentalClient,357544,217,46978439303,11510.13,62543,203,518,14,62217,28.264705882352942,31,338.0
886,perfectClient,196947,12180,15265114070,14016.599999999999,20180,52,98,22,20100,10.0,10,91.0
887,perfectClient,319347,19126,39427177340,46806.56,52456,172,470,104,52260,26.0,26,361.0
888,detrimentalClient,114981,6084,27152332224,4312.4400000000005,36306,180,346,60,36216,13.5,18,150.0
889,perfectClient,349995,21698,45471456966,42083.28,60528,178,236,98,60270,30.0,30,375.0
890,detrimentalClient,307041,16530,45423058386,2875.0499999999997,60526,182,290,84,60420,23.68421052631579,30,289.0
891,detrimentalClient,394397,26094,51534744598,10602.48,68598,202,412,88,68476,30.42105263157895,34,360.0
892,detrimentalClient,286350,17232,24388114660,48250.0,32288,68,194,52,32240,11.636363636363637,16,132.0
893,perfectClient,95356,6236,6123602176,22083.370000000003,8072,28,24,16,8064,4.0,4,4.0
894,perfectClient,288447,17524,39388304498,10950.0,52456,156,504,46,52416,26.0,26,334.0
895,perfectClient,307640,18460,30415099704,20720.010000000002,40354,124,434,70,39980,20.0,20,242.0
896,perfectClient,204973,12500,15273235640,20950.0,20180,52,192,32,20150,10.0,10,90.0
897,detrimentalClient,8548,762,9006382284,2233.58,12102,44,92,31,12054,5.142857142857142,6,30.0
898,perfectClient,380407,23040,45509487464,72833.2,60528,190,320,118,60000,30.0,30,368.0
899,perfectClient,306345,18510,39412503629,21683.239999999998,52456,172,298,74,52260,26.0,26,343.0
900,perfectClient,3022,2484,5999877196,26149.92,8068,28,52,5,8028,4.0,4,6.0
901,perfectClient,256052,15952,24350264141,50450.0,32288,58,60,62,32160,16.0,16,181.0
902,detrimentalClient,100557,7202,39121343053,6229.08,52442,226,396,64,52390,16.095238095238095,26,113.0
903,detrimentalClient,518061,30756,66706682987,14494.98,88776,230,874,110,88660,31.737704918032787,44,314.0
904,perfectClient,367997,23328,33496607310,54438.81,44392,132,130,54,44352,22.0,22,213.0
905,perfectClient,94050,6148,6122392506,22083.370000000003,8072,28,10,16,8020,4.0,4,3.0
906,detrimentalClient,23170,1504,12025501784,2340.0,16136,66,92,28,16080,6.4,8,68.0
907,perfectClient,221638,13800,18300116688,29816.690000000002,24216,56,106,56,24000,12.0,12,121.0
908,perfectClient,379666,27928,54507726483,55327.62,72632,208,368,118,72000,36.0,36,375.0
909,perfectClient,320037,19924,45428429661,55016.64,60524,210,230,90,60000,30.0,30,344.0
910,perfectClient,310534,18384,36419124356,33163.22,48422,158,348,88,48048,24.0,24,302.0
911,perfectClient,337891,20118,45447970491,34520.0,60524,206,576,106,60120,30.0,30,373.0
912,perfectClient,149004,9584,12202276102,38850.0,16144,38,74,16,16040,8.0,8,86.0
913,perfectClient,308791,18524,33419696763,6050.0,44388,142,392,88,44176,22.0,22,273.0
914,detrimentalClient,219064,19182,34799717487,78650.83,46397,200,379,61,46322,14.694444444444443,23,206.0
915,perfectClient,390416,24552,48521522107,10325.0,64562,208,362,110,64448,32.0,32,371.0
916,detrimentalClient,794644,39655,83570824508,13036.67,110971,352,964,238,110935,46.53846153846154,55,306.0
917,detrimentalClient,332074,19500,30450012648,3890.0099999999998,40356,116,354,68,40020,18.18181818181818,20,209.0
918,perfectClient,2995,160,3001839432,1900.0,4034,14,48,0,4022,2.0,2,0.0
919,detrimentalClient,317941,20692,57421265084,47814.87,76658,282,490,132,76266,36.1,38,341.0
920,perfectClient,315243,18840,39423728428,16916.579999999998,52456,168,550,92,52364,26.0,26,337.0
921,detrimentalClient,109148,6504,36136603456,5749.92,48408,218,364,52,48336,16.0,24,137.0
922,perfectClient,278909,17190,27380262870,53350.0,36320,104,190,66,36144,18.0,18,212.0
923,perfectClient,269954,16112,36359853881,15908.22,48420,162,272,88,48264,24.0,24,376.0
924,perfectClient,97028,6308,6125157438,5633.37,8072,28,42,6,8064,4.0,4,2.0
925,perfectClient,272770,17120,30371028490,37250.04,40352,128,532,64,40000,20.0,20,243.0
926,detrimentalClient,8649,648,9005863888,579.99,12102,44,86,18,12078,4.5,6,37.0
927,detrimentalClient,311455,19362,45418933078,9415.75,60524,206,242,92,59970,28.125,30,353.0
928,perfectClient,176998,11024,12231997702,38850.0,16144,46,176,24,16056,8.0,8,60.0
929,perfectClient,309846,18360,36419124338,16656.67,48422,158,348,88,48216,24.0,24,302.0
930,detrimentalClient,5181,642,9000507006,5265.0,12102,42,86,12,12066,4.5,6,27.0
931,perfectClient,263388,16288,24359941070,16916.579999999998,32288,58,172,62,32192,16.0,16,181.0
932,perfectClient,288192,17568,36390612332,12530.0,48422,144,442,52,48288,24.0,24,303.0
933,detrimentalClient,112440,10452,18156663562,31449.39,24210,74,72,34,24108,10.285714285714285,12,82.0
934,perfectClient,295772,17980,30403003794,11370.0,40354,124,294,70,40340,20.0,20,243.0
935,perfectClient,277034,16720,24374974502,8533.35,32288,58,346,54,32000,16.0,16,181.0
936,perfectClient,799,60,2999247382,186.66,4034,14,18,12,4004,2.0,2,0.0
937,detrimentalClient,377238,15334,51517273661,19396.620000000003,68598,197,369,89,68170,25.130434782608695,34,278.0
938,perfectClient,295644,18750,42396018954,22096.56,56488,192,678,86,56448,28.0,28,339.0
939,perfectClient,296261,18478,39397801135,50996.56,52456,172,130,72,52364,26.0,26,365.0
940,perfectClient,225588,13920,18304091065,29816.690000000002,24216,56,152,32,24180,12.0,12,121.0
941,perfectClient,212184,13440,18289395724,3837.46,24216,46,282,44,24192,12.0,12,120.0
942,perfectClient,347472,20508,42468076711,29166.6,56492,174,604,94,56448,28.0,28,335.0
943,perfectClient,32642,1640,15036063923,848.89,20170,82,180,45,20160,10.0,10,90.0
944,perfectClient,218962,13620,18297006156,14983.26,24216,56,70,20,24036,12.0,12,121.0
945,detrimentalClient,43063,2704,19549108651,1170.0,26221,107,246,24,26117,8.894736842105264,13,53.0
946,perfectClient,204533,12166,33279044794,5270.76,44384,144,162,70,44242,22.0,22,299.0
947,detrimentalClient,128595,6125,37665588692,14405.03,50427,209,470,62,50000,19.53125,25,152.0
948,perfectClient,319297,19322,39424938128,35566.62,52456,172,448,106,52026,26.0,26,372.0
949,detrimentalClient,315240,19660,30427714227,15110.009999999998,40356,106,398,48,40020,18.18181818181818,20,209.0
950,perfectClient,195791,12160,15264422870,14016.599999999999,20180,52,90,42,20060,10.0,10,91.0
951,perfectClient,292488,17690,42392217552,24647.46,56490,186,90,98,56168,28.0,28,347.0
952,perfectClient,19222,2184,12019281094,3213.2000000000003,16136,62,144,26,16096,8.0,8,58.0
953,detrimentalClient,538302,30656,48728521982,24649.86,64572,162,506,98,64448,22.26086956521739,32,200.0
954,perfectClient,32252,2056,12038454516,4803.72,16136,68,182,38,16128,8.0,8,89.0
955,perfectClient,289633,17460,27392358828,35616.68,36320,104,330,66,36306,18.0,18,212.0
956,perfectClient,80973,5082,21105813588,13416.62,28240,116,122,54,28168,14.0,14,181.0
957,perfectClient,28616,1984,12033961660,1916.64,16136,68,130,28,16088,8.0,8,90.0
958,detrimentalClient,507478,29480,60682470144,21851.66,80702,276,502,110,80000,32.0,40,359.0
959,perfectClient,327222,20268,42442149586,59983.28,56492,170,422,88,56000,28.0,28,348.0
960,perfectClient,319621,18678,33430583050,11950.0,44388,142,518,60,44022,22.0,22,271.0
961,perfectClient,27258,1920,12032061020,1130.0,16136,68,108,34,16056,8.0,8,93.0
962,detrimentalClient,278038,18582,28883327995,24141.550000000003,38338,95,358,49,38133,13.37037037037037,19,176.0
963,perfectClient,269780,16496,24366680211,16916.579999999998,32288,58,250,56,32144,16.0,16,180.0
964,detrimentalClient,393382,23352,48528772316,16312.36,64560,228,566,110,64384,28.444444444444443,32,360.0
965,perfectClient,270785,17028,27371104366,9016.68,36320,104,84,44,36234,18.0,18,210.0
966,perfectClient,309870,18532,42416928225,13370.0,56490,188,314,104,56448,28.0,28,358.0
967,perfectClient,379421,23690,45505167485,6813.37,60526,198,756,110,60240,30.0,30,347.0
968,detrimentalClient,253112,14832,18335209416,44650.0,24216,66,206,42,24168,10.285714285714285,12,96.0
969,detrimentalClient,607484,32424,63823672554,29629.989999999998,84742,264,755,134,84588,28.451612903225804,42,272.0
970,perfectClient,306706,18420,30415099676,9500.01,40354,124,434,70,40320,20.0,20,242.0
971,perfectClient,132339,8586,9174516856,47883.28,12108,38,30,10,12096,6.0,6,29.0
972,perfectClient,271618,16560,24368926624,16916.579999999998,32288,58,276,54,32192,16.0,16,181.0
973,perfectClient,280879,17280,27383891628,1923.24,36320,104,232,52,36270,18.0,18,212.0
974,perfectClient,298513,18194,33406391214,17850.0,44388,142,238,88,44242,22.0,22,273.0
975,perfectClient,323736,18888,36433639276,41416.670000000006,48422,158,516,88,48000,24.0,24,301.0
976,perfectClient,104594,6576,24140304954,3833.28,32276,120,118,54,32096,16.0,16,210.0
977,perfectClient,133941,8694,9176244938,47883.28,12108,38,50,30,12048,6.0,6,31.0
978,perfectClient,4912,480,6002469240,3733.32,8068,30,20,14,8036,4.0,4,33.0
979,detrimentalClient,424711,27332,51564142276,54229.909999999996,68598,218,274,134,68442,32.11111111111111,34,374.0
980,perfectClient,133953,8700,9176244938,47883.28,12108,38,50,30,12078,6.0,6,31.0
981,detrimentalClient,5494,240,6003506052,575.0,8068,28,94,12,8036,2.6666666666666665,4,11.0
982,detrimentalClient,352815,20952,27473596500,9016.68,36324,88,308,54,36252,13.5,18,124.0
983,detrimentalClient,379554,22898,48510801240,12337.44,64562,200,480,112,64512,28.444444444444443,32,343.0
984,perfectClient,141605,9048,9183329490,47883.28,12108,38,132,28,12084,6.0,6,31.0
985,perfectClient,313216,19384,42422450190,17410.01,56490,180,618,70,56364,28.0,28,339.0
986,perfectClient,2109,132,3000629812,1400.0,4034,14,34,0,4000,2.0,2,0.0
987,perfectClient,1330,496,5997803556,538.21,8068,28,28,16,8040,4.0,4,4.0
988,perfectClient,284293,16650,27383200264,9016.68,36318,122,406,72,36000,18.0,18,240.0
989,perfectClient,320466,18496,42427814404,23316.54,56490,186,502,118,56000,28.0,28,357.0
990,perfectClient,129767,8472,9171751964,24016.7,12108,34,120,20,12066,6.0,6,29.0
991,perfectClient,406580,24622,48537938298,73555.0,64562,214,370,132,64192,32.0,32,352.0
992,perfectClient,221322,13752,18300116678,19270.76,24216,56,106,56,24180,12.0,12,121.0
993,perfectClient,238385,14882,21326831986,1729.92,28252,58,68,36,28210,14.0,14,148.0
994,perfectClient,326362,19760,42444748653,26004.1,56492,172,394,104,56336,28.0,28,327.0
995,detrimentalClient,391350,19178,65030123124,2917.5,86750,274,551,107,86559,27.191176470588236,43,317.0
996,perfectClient,25260,1888,12028777798,3599.96,16136,68,70,38,16104,8.0,8,90.0
997,perfectClient,242831,15392,39326269190,34549.92,52454,170,92,98,52364,26.0,26,333.0
998,perfectClient,203771,12490,15272198846,14016.599999999999,20180,52,180,34,20010,10.0,10,91.0
999,perfectClient,227954,14004,18307374226,14983.26,24216,56,190,56,24192,12.0,12,122.0
1000,perfectClient,346128,20524,42467039956,14899.970000000001,56492,178,470,82,56448,28.0,28,355.0
1001,perfectClient,162166,10344,12217482514,6600.03,16144,42,130,24,16120,8.0,8,62.0
1002,perfectClient,264009,16812,27359865110,39163.24,36318,110,498,54,36288,18.0,18,212.0
1003,perfectClient,133063,8652,9175380812,24016.7,12108,38,40,20,12012,6.0,6,29.0
1004,perfectClient,324611,19458,45432591655,62831.380000000005,60524,206,398,110,60000,30.0,30,365.0
1005,perfectClient,268754,16416,24365297838,33683.35,32288,58,234,54,32000,16.0,16,181.0
1006,detrimentalClient,251659,16058,21342038494,31800.02,28252,62,132,58,28042,12.25,14,119.0
1007,detrimentalClient,806883,40188,77587427507,18995.0,102908,273,823,151,102357,40.01538461538461,51,269.0
1008,perfectClient,23558,1816,12025667373,7600.0,16136,68,34,30,16080,8.0,8,91.0
1009,perfectClient,74987,5012,21098037505,2012.5,28240,116,32,48,28154,14.0,14,182.0
1010,perfectClient,310026,18600,30418382874,16980.0,40354,124,472,66,40180,20.0,20,240.0
1011,detrimentalClient,8252,92,3009957410,1457.57,4034,17,50,3,4030,1.0,2,89.0
1012,perfectClient,66760,4068,18085664474,6900.0,24204,114,230,38,24192,12.0,12,151.0
1013,perfectClient,133627,8676,9176072132,24016.7,12108,38,48,28,12096,6.0,6,32.0
1014,perfectClient,218994,13656,18297006156,14983.26,24216,56,70,20,24204,12.0,12,121.0
1015,detrimentalClient,194170,10720,30262952973,28999.989999999998,40348,136,496,45,40060,16.0,20,248.0
1016,perfectClient,223300,13608,18301499024,14983.26,24216,56,122,30,24060,12.0,12,131.0
1017,perfectClient,136965,8790,9179009654,47883.28,12108,38,82,20,12030,6.0,6,29.0
1018,perfectClient,298110,17784,36403572545,33016.59,48422,158,168,76,48168,24.0,24,303.0
1019,perfectClient,268318,16448,24365297826,16916.579999999998,32288,58,234,54,32016,16.0,16,181.0
1020,perfectClient,5926,504,6004024460,950.0,8068,30,38,4,8056,4.0,4,28.0
1021,detrimentalClient,26942,3796,19524566978,4028.65,26221,98,243,27,26039,6.76,13,138.0
1022,detrimentalClient,10854,864,6011282176,2000.0,8068,32,60,4,8012,3.2,4,0.0
1023,perfectClient,325417,18768,39435133296,37352.09,52456,170,622,84,52208,26.0,26,341.0
1024,perfectClient,407585,24948,51538568042,22826.62,68596,230,342,118,68340,34.0,34,382.0
1025,detrimentalClient,361234,26987,52989793005,74975.44,70612,224,538,89,70490,33.108108108108105,35,326.0
1026,detrimentalClient,27652,864,18025638314,6015.32,24204,92,209,29,24156,9.0,12,68.0
1027,perfectClient,232011,13458,33311358262,14933.259999999998,44384,148,414,66,44088,22.0,22,368.0
1028,perfectClient,327313,20192,39437379596,18824.879999999997,52456,172,586,110,52364,26.0,26,360.0
1029,perfectClient,288737,17820,33393085486,29650.0,44388,142,84,88,44308,22.0,22,272.0
1030,perfectClient,17863,1266,9019169500,2280.0,12102,48,116,18,12090,6.0,6,61.0
1031,perfectClient,94050,6188,6122392504,11116.619999999999,8072,28,10,16,8064,4.0,4,3.0
1032,perfectClient,75075,4942,21097519118,5985.0,28240,116,26,42,28056,14.0,14,180.0
1033,detrimentalClient,555841,28149,50242927313,34556.25,66586,206,657,79,66561,26.5609756097561,33,258.0
1034,perfectClient,196353,12130,15264422886,54376.6,20180,52,90,42,20180,10.0,10,91.0
1035,perfectClient,292033,17676,27394259640,35616.68,36320,104,352,46,36000,18.0,18,212.0
1036,perfectClient,330413,19032,45438639338,16228.2,60524,202,592,110,60090,30.0,30,371.0
1037,perfectClient,255123,15358,21344630434,31157.04,28252,58,274,46,28252,14.0,14,150.0
1038,detrimentalClient,404275,26322,45546632367,53129.49,60530,184,196,72,60120,28.125,30,298.0
1039,perfectClient,390892,25992,36530587461,23744.98,48428,126,424,62,48192,24.0,24,228.0
1040,perfectClient,288864,17720,30394709434,9500.01,40354,124,198,72,40200,20.0,20,242.0
1041,detrimentalClient,202329,12825,13765922406,45950.03,18162,58,63,21,18117,6.75,9,33.0
1042,detrimentalClient,429046,27254,54569423297,19116.66,72630,246,664,90,72288,34.10526315789473,36,362.0
1043,detrimentalClient,370183,21406,33501100081,15883.34,44392,124,424,78,44110,18.615384615384617,22,205.0
1044,perfectClient,119808,6896,24159658510,13920.0,32276,120,342,54,32256,16.0,16,210.0
1045,perfectClient,94082,6172,6122392506,22083.370000000003,8072,28,10,16,8068,4.0,4,3.0
1046,perfectClient,370427,22230,45499277688,19333.23,60528,182,446,126,60120,30.0,30,375.0
1047,perfectClient,308934,18288,36417914798,22846.670000000002,48422,158,334,88,48240,24.0,24,302.0
1048,perfectClient,171758,10800,12227159430,31899.93,16144,46,120,24,16000,8.0,8,62.0
1049,perfectClient,202619,12400,15271162013,7776.6,20180,52,168,22,20080,10.0,10,90.0
1050,perfectClient,257505,15428,21346703918,31750.02,28252,58,298,56,28112,14.0,14,151.0
1051,perfectClient,87161,5306,21114971858,6037.5,28240,116,228,48,28154,14.0,14,182.0
1052,detrimentalClient,327941,20482,33448381559,11950.0,44390,122,600,56,44374,18.615384615384617,22,206.0
1053,detrimentalClient,490791,28623,71158563677,25042.35,94821,310,769,130,94658,38.08620689655172,47,351.0
1054,perfectClient,1677,84,3000457002,196.66,4034,14,32,12,4004,2.0,2,0.0
1055,perfectClient,319143,19020,39429085264,17943.3,52456,166,674,84,52312,26.0,26,335.0
1056,perfectClient,10430,696,6010763766,746.66,8068,30,116,12,8000,4.0,4,29.0
1057,perfectClient,318426,18696,36429837733,2213.22,48422,158,472,72,48000,24.0,24,302.0
1058,perfectClient,384218,23846,48505969962,38078.28,64560,212,792,112,64128,32.0,32,375.0
1059,perfectClient,214762,13260,18292340591,7566.6900000000005,24216,52,128,22,24204,12.0,12,133.0
1060,detrimentalClient,307604,20592,36419793653,18720.0,48420,174,598,68,48312,20.57142857142857,24,236.0
1061,perfectClient,167454,10600,12223530670,13049.939999999999,16144,46,78,38,16128,8.0,8,61.0
1062,perfectClient,292660,17840,30399375010,5760.0,40354,124,252,56,40320,20.0,20,242.0
1063,detrimentalClient,300606,18720,30411298101,3890.0099999999998,40354,120,512,54,40260,18.18181818181818,20,209.0
1064,perfectClient,188159,11910,15254040328,27883.36,20180,42,276,34,20150,10.0,10,91.0
1065,perfectClient,171798,10744,12227159432,38850.0,16144,46,120,24,16000,8.0,8,62.0
1066,perfectClient,2947,158,3001839430,733.3299999999999,4034,14,48,0,4008,2.0,2,0.0
1067,perfectClient,31164,2008,12036899296,3833.32,16136,68,164,34,16000,8.0,8,92.0
1068,perfectClient,291419,18084,33396541498,19816.56,44388,142,124,58,44022,22.0,22,271.0
1069,perfectClient,333521,19884,45442095372,55319.990000000005,60524,206,508,94,60300,30.0,30,376.0
1070,perfectClient,269784,17088,36366420244,10844.07,48420,158,468,80,48168,24.0,24,273.0
1071,detrimentalClient,470735,27264,57629488837,8819.4,76666,262,594,106,76266,32.81818181818182,38,375.0
1072,perfectClient,311150,18676,42416582637,29443.219999999998,56490,188,310,86,56280,28.0,28,366.0
1073,perfectClient,325553,19558,39433405190,53160.0,52456,172,540,92,52286,26.0,26,364.0
1074,perfectClient,211006,13332,18286976534,44650.0,24216,44,310,44,24144,12.0,12,120.0
1075,perfectClient,301084,17664,36408583696,10466.67,48422,158,226,92,48024,24.0,24,309.0
1076,detrimentalClient,140134,3675,31687232213,2889.45,42365,121,300,47,42273,13.363636363636363,21,168.0
1077,perfectClient,194080,10700,30263726957,5800.0,40348,134,566,68,40320,20.0,20,271.0
1078,perfectClient,262862,16256,24359249878,16916.579999999998,32288,58,164,54,31984,16.0,16,181.0
1079,perfectClient,256714,16128,24351646600,16916.579999999998,32288,58,76,50,32000,16.0,16,180.0
1080,detrimentalClient,785378,11564,89551052988,5200.0,119038,388,901,114,118295,57.0655737704918,59,346.0
1081,detrimentalClient,364861,21114,45494273641,67937.5,60528,176,564,110,60300,28.125,30,338.0
1082,perfectClient,293981,17712,27395987522,53350.0,36320,104,372,66,36198,18.0,18,212.0
1083,detrimentalClient,313221,18702,27424506858,17883.239999999998,36324,68,338,74,36090,16.2,18,177.0
1084,perfectClient,307191,19032,39416643631,18824.879999999997,52456,172,346,94,52130,26.0,26,338.0
1085,perfectClient,166792,8600,30226308505,3866.6400000000003,40347,138,372,90,40200,20.0,20,231.0
1086,perfectClient,6504,564,6005061276,760.0,8068,30,50,16,8000,4.0,4,32.0
1087,detrimentalClient,323117,19203,43929857380,48763.33,58507,194,508,82,58000,28.033333333333335,29,354.0
1088,perfectClient,289495,17576,39391760512,4470.0,52456,172,58,86,52000,26.0,26,333.0
1089,perfectClient,335568,20116,42453892594,18366.57,56492,168,624,84,55972,28.0,28,340.0
1090,perfectClient,130483,8538,9172615913,35950.0,12108,36,70,30,12090,6.0,6,31.0
1091,perfectClient,135071,8718,9177627324,24016.7,12108,38,66,18,12024,6.0,6,30.0
1092,detrimentalClient,345773,21186,27463912420,53400.0,36324,84,318,68,36090,12.461538461538462,18,117.0
1093,detrimentalClient,470949,26400,33622182759,49550.0,44396,129,221,58,44220,16.133333333333333,22,87.0
1094,detrimentalClient,549726,15996,65244157437,24119.63,86759,245,642,106,86473,34.88679245283019,43,341.0
1095,detrimentalClient,1969,109,1501610926,27.35,2017,8,1,1,2011,0.5,1,0.0
1096,perfectClient,293711,17802,27397715492,9016.68,36320,104,392,58,36000,18.0,18,211.0
1097,perfectClient,176678,11048,12231997692,13049.939999999999,16144,46,176,24,16048,8.0,8,60.0
1098,detrimentalClient,406178,26901,53047497599,30280.43,70616,200,476,106,70595,33.108108108108105,35,370.0
1099,perfectClient,215080,13512,18292167746,44650.0,24216,50,192,34,24168,12.0,12,123.0
1100,perfectClient,205277,12530,15273235646,41750.0,20180,52,192,32,20150,10.0,10,91.0
1101,perfectClient,263973,16794,27359865107,39163.24,36318,110,498,54,36270,18.0,18,212.0
1102,perfectClient,153053,8262,27206073134,11212.47,36312,126,420,66,36000,18.0,18,242.0
1103,detrimentalClient,469675,28873,56132047088,10020.789999999999,74652,228,341,139,74222,34.225,37,364.0
1104,detrimentalClient,326697,19514,33446487970,25716.559999999998,44390,132,276,62,44374,18.615384615384617,22,207.0
1105,perfectClient,366195,23046,45485813784,56960.0,60526,198,532,96,60000,30.0,30,352.0
1106,perfectClient,61476,3924,18078407010,11499.960000000001,24204,114,146,38,24000,12.0,12,152.0
1107,perfectClient,173082,10856,12228369038,51749.94,16144,46,134,38,16008,8.0,8,61.0
1108,perfectClient,295810,18584,42393772938,56846.28,56488,190,714,74,56280,28.0,28,336.0
1109,perfectClient,239039,14896,21326832004,15949.92,28252,58,68,36,28154,14.0,14,149.0
1110,perfectClient,340746,20336,42459091035,61775.0,56492,172,560,102,56280,28.0,28,340.0
1111,perfectClient,266170,16336,24362360300,33683.35,32288,58,200,62,32256,16.0,16,181.0
1112,perfectClient,197811,12220,15266150874,27263.36,20180,52,110,34,20170,10.0,10,90.0
1113,perfectClient,64336,3972,18083763644,1149.96,24204,114,208,44,24156,12.0,12,151.0
1114,detrimentalClient,345931,19500,39468829624,4470.0,52458,170,280,96,52234,24.142857142857142,26,300.0
1115,detrimentalClient,338070,20350,42457528699,6377.599999999999,56492,184,178,70,55972,26.133333333333333,28,352.0
1116,perfectClient,243241,15366,39326269200,51750.0,52454,170,92,98,52130,26.0,26,333.0
1117,perfectClient,198603,12270,15267187688,14016.599999999999,20180,52,122,32,20090,10.0,10,91.0
1118,perfectClient,96360,6300,6124811838,11116.619999999999,8072,28,38,16,8036,4.0,4,3.0
1119,perfectClient,23024,1840,12024803346,7333.320000000001,16136,68,24,20,16096,8.0,8,91.0
1120,perfectClient,317719,18704,39422000400,27383.239999999998,52454,190,592,100,52338,26.0,26,360.0
1121,detrimentalClient,326513,19654,45437595516,4757.49,60524,206,458,84,60330,28.125,30,359.0
1122,perfectClient,327668,19948,42441638411,31750.030000000002,56492,180,116,96,56308,28.0,28,370.0
1123,perfectClient,203589,12034,33277489592,6380.0,44384,144,144,66,44154,22.0,22,303.0
1124,detrimentalClient,282103,35574,81360531886,11904.53,108919,500,770,120,108810,36.0,54,132.0
1125,perfectClient,335437,20910,45450548134,17445.78,60524,214,362,108,60240,30.0,30,375.0
1126,detrimentalClient,729217,5429,92491688154,6641.650000000001,123074,356,896,155,122305,55.537313432835816,61,357.0
1127,perfectClient,220460,13716,18299252682,14983.26,24216,56,96,46,24180,12.0,12,123.0
1128,detrimentalClient,947349,56766,110794900478,37806.700000000004,147287,442,1221,156,146584,68.32051282051282,73,294.0
1129,perfectClient,205133,12540,15273754034,9163.36,20180,52,198,38,20090,10.0,10,91.0
1130,perfectClient,366919,22988,45486505047,56960.0,60526,198,540,104,60300,30.0,30,360.0
1131,perfectClient,300797,18260,33407946451,39483.340000000004,44388,142,256,78,44286,22.0,22,273.0
1132,perfectClient,35901,2790,15042360318,3833.2999999999997,20170,84,194,20,20060,10.0,10,120.0
1133,perfectClient,191709,12010,15260102714,1536.6000000000001,20180,52,40,34,20010,10.0,10,91.0
1134,perfectClient,339946,20066,42457867088,34198.22,56492,172,550,88,56420,28.0,28,355.0
1135,detrimentalClient,480962,26129,44148362805,30596.539999999997,58516,173,393,84,58435,20.51219512195122,29,216.0
1136,perfectClient,177040,9940,30239707880,23749.899999999998,40348,134,288,70,40220,20.0,20,271.0
1137,perfectClient,255225,15386,21344630428,8050.02,28252,58,274,32,28000,14.0,14,150.0
1138,detrimentalClient,231232,14532,18313263810,7566.69,24216,62,74,26,24204,10.285714285714285,12,88.0
1139,detrimentalClient,299674,17488,24403148286,16433.25,32288,70,308,58,32224,12.8,16,143.0
1140,detrimentalClient,215040,13356,18291987866,14416.599999999999,24216,48,246,46,24204,10.285714285714285,12,133.0
1141,perfectClient,224010,13848,18303227090,14983.26,24216,56,142,36,24120,12.0,12,122.0
1142,detrimentalClient,252781,15652,21343593598,8050.02,28252,56,328,34,28000,12.25,14,117.0
1143,detrimentalClient,207083,13090,15276864401,12630.0,20180,58,52,18,20170,8.333333333333334,10,58.0
1144,perfectClient,138801,8826,9180910338,24016.7,12108,38,104,28,12054,6.0,6,37.0
1145,perfectClient,192963,12090,15261312392,7083.36,20180,52,54,20,20100,10.0,10,90.0
1146,perfectClient,256157,15456,21346703884,1729.92,28252,58,298,56,28196,14.0,14,150.0
1147,perfectClient,203387,12450,15272198834,7083.36,20180,52,180,34,20130,10.0,10,91.0
1148,perfectClient,227752,13992,18306855838,14983.26,24216,56,184,36,24168,12.0,12,125.0
1149,perfectClient,140945,9042,9183329476,6116.7,12108,38,132,28,12078,6.0,6,31.0
1150,perfectClient,92384,6072,6120318900,22083.370000000003,8072,24,106,6,8000,4.0,4,3.0
1151,perfectClient,135115,8712,9177627326,35950.0,12108,38,66,18,12072,6.0,6,30.0
1152,perfectClient,166174,10528,12221975463,25900.050000000003,16144,46,60,20,16136,8.0,8,62.0
1153,detrimentalClient,180150,11408,12236663501,25950.030000000002,16144,52,46,22,16072,6.4,8,35.0
